Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
4356,1443.52,138.211
4357,1503.35,152.346
4358,1352.88,184.228
4359,1651.77,56.3208
4360,1679.71,50.8682
4361,1600.38,124.272
4362,1366.67,180.85
4363,1530.56,135.341
4364,1632.31,72.8871
4365,1673.38,65.0657
4366,1562,104.32
4367,1570.72,84.1682
4368,1679.56,66.6048
4369,1489.53,120.783
4370,1442.55,157.263
4371,1383.19,156.222
4372,1632.06,72.6648
4373,1519.48,110.561
4374,1623.65,76.6699
4375,1514.37,127.155
4376,1523.81,128.222
4377,1557.2,122.836
4378,1581.53,123.242
4379,1607.84,80.769
4380,1408.79,152.834
4381,1651.34,59.8408
4382,1413.33,133.343
4383,1601.02,66.6753
4384,1491.04,130.411
4385,1629.38,99.5763
4386,1615.83,63.7151
4387,1649.18,102.861
4388,1607.95,98.436
4389,1441.25,184.994
4390,1619.56,59.0641
4391,1589.9,96.7209
4392,1595.07,120.804
4393,1467.13,135.647
4394,1640.69,72.3209
4395,1615.74,74.3016
4396,1563.95,71.8959
4397,1611.37,74.2156
4398,1486.26,130.201
4399,1583.69,91.973
4400,1590.38,91.6747
4401,1561.76,142.005
4402,1590.91,91.7192
4403,1568.78,86.9982
4404,1365.14,174.97
4405,1433.08,147.451
4406,1638.94,81.0938
4407,1588.36,135.086
4408,1238.7,180.95
4409,1611.58,88.4982
4410,1448.89,148.535
4411,1623.09,66.7262
4412,1478.81,143.326
4413,1481.3,137.301
4414,1623.17,79.2062
4415,1581.28,70.4901
4416,1487.36,129.555
4417,1689.46,56.82
4418,1503.35,131.453
4419,1501.62,135.073
4420,1580.72,78.1324
4421,1473.37,135.829
4422,1623.47,71.615
4423,1562.97,106.389
4424,1419.44,158.244
4425,1489.58,142.008
4426,1486.1,123.571
4427,1354.68,159.467
4428,1434.96,161.202
4429,1542.71,97.7549
4430,1456.95,142.766
4431,1413.73,145.893
4432,1510.38,133.611
4433,1423.92,137.336
4434,1500.59,90.8471
4435,1402.48,163.514
4436,1511.58,148.362
4437,1519.86,99.3351
4438,1634.78,78.646
4439,1560.43,102.216
4440,1403.91,173.549
4441,1633.99,122.184
4442,1652.96,27.7707
4443,1632.45,63.7256
4444,1590.18,119.338
4445,1692.64,38.7495
4446,1525.73,162.967
4447,1543.59,132.685
4448,1630.39,62.8918
4449,1416.81,169.207
4450,1731.31,30.8522
4451,1539.21,75.096
4452,1687.85,44.0169
4453,1553.67,80.4903
4454,1624.38,123.881
4455,1637.55,83.9821
4456,1575.75,107.016
4457,1557.55,108.528
4458,1538.14,107.881
4459,1473.37,114.396
4460,1515.42,134.334
4461,1560.82,81.8735
4462,1460.73,151.395
4463,1486.74,161.762
4464,1594.43,107.781
4465,1692.61,57.9553
4466,1482.67,136.628
4467,1469.1,121.27
4468,1433.64,140.173
4469,1429.56,140.176
4470,1549.2,89.2306
4471,1556.62,116.919
4472,1737.93,34.8402
4473,1682.9,53.604
4474,1638.79,39.8616
4475,1443.75,159.891
4476,1517.11,131.08
4477,1597.81,78.5416
4478,1541.3,135.295
4479,1660.98,51.8897
4480,1699.88,49.7908
4481,1751.5,37.8244
4482,1353.57,188.333
4483,1666.4,62.6253
4484,1659.83,68.3932
4485,1623.91,56.5533
4486,1525.91,128.436
4487,1608.58,65.6872
4488,1475.36,129.168
4489,1737.5,35.056
4490,1539.79,125.535
4491,1623.76,118.275
4492,1452.28,164.028
4493,1598.86,123.696
4494,1487.63,162.735
4495,1666.42,49.6101
4496,1640.09,69.5254
4497,1649.22,120.841
4498,1674.11,60.0122
4499,1344.81,215.736
4500,1519.32,134.371
4501,1641.76,86.2446
4502,1556.57,81.7147
4503,1460.29,133.938
4504,1635.27,90.3269
4505,1556.22,121.474
4506,1441.37,146.526
4507,1613.25,119.143
4508,1642.65,54.6841
4509,1672.33,60.5519
4510,1578.55,122.051
4511,1438.85,145.959
4512,1535.78,124.616
4513,1634.55,69.7075
4514,1666.79,68.223
4515,1657.49,66.3696
4516,1716.93,42.1538
4517,1620.85,75.7017
4518,1619.15,73.2193
4519,1570,123.387
4520,1669.02,33.8098
4521,1615.45,57.5268
4522,1702.83,49.1384
4523,1542.02,123.728
4524,1617.78,63.9301
4525,1378.84,172.812
4526,1548.24,128.541
4527,1482.4,168.082
4528,1594.62,68.3829
4529,1661.97,48.1886
4530,1381.62,183.694
4531,1588.89,69.6762
4532,1627.63,60.4946
4533,1529.04,128.909
4534,1548.66,93.5678
4535,1478.43,95.9855
4536,1595.51,72.2734
4537,1655.33,86.8924
4538,1660.91,74.8751
4539,1617.05,68.1322
4540,1671.37,68.0336
4541,1518.09,89.324
4542,1540.03,131.348
4543,1634.17,55.4069
4544,1664.72,72.2009
4545,1641.52,72.0435
4546,1571.68,122.954
4547,1582.86,121.706
4548,1618.48,74.5018
4549,1420.29,158.967
4550,1472.56,131.542
4551,1653.31,64.29
4552,1529.7,71.6968
4553,1486.56,122.476
4554,1661.33,41.3697
4555,1608.7,121.805
4556,1414.11,179.378
4557,1696.27,56.0701
4558,1324.02,195.311
4559,1585.83,142.351
4560,1465.9,170.422
4561,1448.39,143.304
4562,1335.4,171.212
4563,1377.79,171.367
4564,1306.8,170.71
4565,1375.72,144.181
4566,1358.19,175.74
4567,1542.04,125.329
4568,1436.96,163.179
4569,1617.08,51.3356
4570,1499.57,146.699
4571,1582.25,122.915
4572,1433.85,140.742
4573,1468.38,133.443
4574,1690.7,69.7971
4575,1415.2,169.679
4576,1605.36,65.042
4577,1598.54,75.7892
4578,1600.81,73.7857
4579,1612.55,68.8646
4580,1542.12,118.845
4581,1416.7,147.382
4582,1433.91,163.874
4583,1364.26,168.439
4584,1653.85,120.584
4585,1574.72,78.4797
4586,1559.37,166.379
4587,1661.82,56.4239
4588,1761.69,44.8233
4589,1677.01,65.205
4590,1552.25,71.4241
4591,1698.73,48.2341
4592,1466.97,161.28
4593,1707.06,48.7466
4594,1540.25,151.96
4595,1714.95,54.7606
4596,1577.04,117.843
4597,1724.05,54.194
4598,1604.78,62.7958
4599,1693.21,60.686
4600,1425.47,170.411
4601,1569.47,96.1207
4602,1584.62,69.6008
4603,1510.71,135.277
4604,1514.85,146.382
4605,1584.66,87.8807
4606,1573.02,78.9078
4607,1335.14,168.491
4608,1591.4,78.9147
4609,1433.98,167.742
4610,1421.18,172.472
4611,1549.5,81.5901
4612,1582.25,80.848
4613,1573.94,70.1116
4614,1521.39,133.553
4615,1558.77,127.187
4616,1601.58,62.8988
4617,1503.25,138.88
4618,1650.85,63.0024
4619,1443.16,166.427
4620,1624.88,62.4016
4621,1311.85,207.779
4622,1764.18,43.2806
4623,1566.6,127.52
4624,1626.66,76.0537
4625,1564.64,95.278
4626,1707.71,61.8177
4627,1592.63,118.784
4628,1533.4,131.224
4629,1567.62,78.6224
4630,1677.68,49.4994
4631,1595.06,123.68
4632,1653.39,117.253
4633,1514.33,103.209
4634,1575.79,76.9089
4635,1488.29,90.305
4636,1575.69,134.891
4637,1544.2,143.917
4638,1479.71,135.126
4639,1644.18,72.864
4640,1654.18,69.6501
4641,1495.71,131.457
4642,1615.15,75.8788
4643,1611.99,78.8429
4644,1594.78,75.5364
4645,1548.93,71.2828
4646,1533.06,125.151
4647,1676.42,51.8868
4648,1699.4,49.2729
4649,1595.65,78.1871
4650,1537.07,125.749
4651,1653.4,77.8804
4652,1517.01,111.617
4653,1615.24,118.725
4654,1455.17,128.384
4655,1535.21,151.674
4656,1601.76,129.262
4657,1596.48,118.141
4658,1432.07,170.477
4659,1607.43,119.329
4660,1601.3,122.415
4661,1575.45,77.9104
4662,1666.3,45.8022
4663,1401.7,163.747
4664,1525.81,90.7258
4665,1472.26,143.238
4666,1430.86,141.289
4667,1667.36,59.3719
4668,1494.62,141.278
4669,1611.27,66.4275
4670,1639.1,73.4424
4671,1562.08,125.957
4672,1501.18,124.866
4673,1518.49,166.945
4674,1651.24,65.8238
4675,1614.14,67.4884
4676,1587.44,124.322
4677,1620.42,125.331
4678,1627.55,76.2639
4679,1635.55,125.728
4680,1553.16,123.103
4681,1486.68,144.126
4682,1406.09,176.087
4683,1631.68,81.9476
4684,1510.9,166.509
4685,1477.26,137.292
4686,1302.46,170.904
4687,1513.5,130.572
4688,1392.36,170.561
4689,1552.87,133.874
4690,1549.56,135.889
4691,1662.88,82.5383
4692,1658.14,77.3237
4693,1274.25,190.215
4694,1283.77,200.059
4695,1396.88,157.623
4696,1625.43,81.6195
4697,1443.58,148.372
4698,1398.49,130.223
4699,1691.92,44.9641
4700,1739.74,30.3508
4701,1630.37,63.2913
4702,1706.16,54.6166
4703,1669.2,52.7984
4704,1740.57,32.853
4705,1446.33,135.172
4706,1529.1,88.1337
4707,1604.69,80.1425
4708,1587.75,73.2628
4709,1446.23,136.253
4710,1603.03,85.7038
4711,1655.14,67.4059
4712,1636.83,76.8115
4713,1538.54,76.2947
4714,1590.79,77.6039
4715,1466.78,135.75
4716,1407.29,149.225
4717,1469.76,130.737
4718,1597.79,79.4144
4719,1597.78,120.807
4720,1655.67,50.655
4721,1706.75,46.7414
4722,1669.88,64.5191
4723,1616.42,74.4263
4724,1505.25,125.42
4725,1413.15,174.022
4726,1653.27,80.7342
4727,1618.09,132.445
4728,1534,132.916
4729,1519.16,126.428
4730,1710.19,54.634
4731,1387.24,163.159
4732,1473.83,130.46
4733,1614.64,58.5032
4734,1563.33,67.2165
4735,1487.03,130.417
4736,1735.25,52.4011
4737,1681.35,77.3564
4738,1630.81,49.089
4739,1595.5,117.648
4740,1548.79,123.301
4741,1511.82,114.599
4742,1523.26,112.365
4743,1492.39,114.659
4744,1410.37,156.098
4745,1493.67,138.574
4746,1229.32,182.354
4747,1531.74,101.745
4748,1510.39,110.237
4749,1418.44,100.115
4750,1502.28,136.394
4751,1541.18,99.2151
4752,1569.29,92.2816
4753,1474.35,129.662
4754,1213.14,199.535
4755,1592.61,75.3021
4756,1159.94,223.35
4757,1548.7,93.2889
4758,1672.72,78.784
4759,1536.28,131.537
4760,1504.09,121.62
4761,1542.93,90.0496
4762,1604.38,99.436
4763,1665.67,65.8223
4764,1536.16,131.865
4765,1615.23,75.7664
4766,1628.74,126.06
4767,1463.6,159.974
4768,1562.89,124.046
4769,1544.87,134.204
4770,1575.78,128.984
4771,1605.62,83.6331
4772,1648.94,71.5721
4773,1558.86,94.524
4774,1613.88,72.7564
4775,1547.92,117.555
4776,1576.47,67.6469
4777,1566.58,124.419
4778,1545.77,126.323
4779,1415.82,170.622
4780,1709.58,52.726
4781,1554.42,124.119
4782,1565.81,74.8884
4783,1426.7,152.846
4784,1523.82,97.5103
4785,1591.75,72.2204
4786,1553.14,104.653
4787,1563.78,71.3517
4788,1623.23,93.5459
4789,1626.09,127.309
4790,1696.68,69.3081
4791,1328.59,173.741
4792,1296.86,209.254
4793,1456.4,195.645
4794,1645.71,81.2488
4795,1546.11,94.7983
4796,1552.05,73.7955
4797,1590.5,73.8199
4798,1648.23,66.9026
4799,1641.58,77.2612
4800,1583.94,75.0017
4801,1535.94,140.127
4802,1630.67,79.4393
4803,1667.12,50.6769
4804,1761.71,64.8391
4805,1658.75,85.1311
4806,1565.62,72.7671
4807,1507.13,127.384
4808,1546.44,127.32
4809,1701.39,66.1925
4810,1633.2,59.8242
4811,1703.78,47.5562
4812,1560.02,127.824
4813,1574.16,121.65
4814,1623.33,74.2112
4815,1334.59,221.157
4816,1597.31,64.6045
4817,1613.67,99.2459
4818,1613.02,77.4468
4819,1509.33,92.6259
4820,1319.06,162.382
4821,1635.81,81.7182
4822,1528.61,111.811
4823,1637.63,85.1185
4824,1644.13,89.5698
4825,1447.35,123.528
4826,1449.6,124.93
4827,1449.84,119.684
4828,1475.58,105.231
4829,1362.94,124.312
4830,1475.74,118.192
4831,1570.95,90.8183
4832,1453.06,138.025
4833,1525.52,127.259
4834,1597.67,92.5452
4835,1558.39,56.5102
4836,1520.23,110.108
4837,1569.43,89.0825
4838,1439.76,164.23
4839,1555.82,121.997
4840,1538.73,131.651
4841,1487.31,146.711
4842,1649.59,60.6507
4843,1381.85,176.834
4844,1661.14,56.5386
4845,1571.24,120.394
4846,1672.62,38.8806
4847,1599.83,81.4356
4848,1552.9,93.1053
4849,1552.85,74.4662
4850,1593.82,118.369
4851,1580.62,73.5538
4852,1554.26,93.8448
4853,1655.12,49.7407
4854,1655.15,53.4128
4855,1558.12,61.9817
4856,1423.09,161.661
4857,1617.93,62.1035
4858,1489.71,129.859
4859,1655.09,68.3894
4860,1647.68,67.264
4861,1716.59,47.0001
4862,1697.56,47.1926
4863,1638.14,51.7423
4864,1653.32,62.1612
4865,1712.16,39.5299
4866,1701.22,57.9969
4867,1579.3,124.32
4868,1575.7,131.384
4869,1640.86,66.5528
4870,1633.08,81.8455
4871,1644.84,64.971
4872,1543.66,124.09
4873,1534.56,104.704
4874,1631.86,69.1359
4875,1471.75,147.956
4876,1638.08,88.8986
4877,1552.52,129.742
4878,1551.69,83.2873
4879,1639.33,62.3965
4880,1696.36,48.2664
4881,1547.75,130.751
4882,1606.42,79.4066
4883,1637.52,59.5872
4884,1523.23,126.819
4885,1584.04,106.685
4886,1727.36,61.7895
4887,1532.18,113.86
4888,1547.42,124.836
4889,1676.43,58.2284
4890,1559.01,87.5312
4891,1676.68,59.9139
4892,1307.71,180.159
4893,1565.9,98.3714
4894,1352.05,160.742
4895,1368.57,158.042
4896,1528.77,135.17
4897,1548.54,134.728
4898,1587.27,83.7797
4899,1488.42,129.626
4900,1482.15,132.118
4901,1631.88,60.6747
4902,1587.31,89.2798
4903,1447.34,138.364
4904,1634.93,97.8397
4905,1718.98,50.3561
4906,1544.08,147.113
4907,1536.61,130.72
4908,1517.27,145.047
4909,1515.21,138.946
4910,1349.25,151.134
4911,1543.79,104.728
4912,1363.88,181.876
4913,1608.65,97.129
4914,1409.58,163.549
4915,1538.46,81.4369
4916,1404.61,165.582
4917,1461,136.271
4918,1526.54,84.729
4919,1461.47,169.561
4920,1592.31,73.7256
4921,1637.49,77.4141
4922,1607.84,65.824
4923,1654.5,59.9773
4924,1497.16,127.664
4925,1580.89,67.5222
4926,1611.37,73.1593
4927,1620.62,89.5331
4928,1493.5,85.6621
4929,1610.17,85.3883
4930,1443.2,136.068
4931,1692.71,74.6077
4932,1555.13,93.0641
4933,1634.11,59.3108
4934,1637.69,58.6993
4935,1642.77,61.5623
4936,1632.16,70.9432
4937,1513.89,131.928
4938,1630.85,61.4996
4939,1496.9,139.083
4940,1444.27,150.415
4941,1484.56,166.063
4942,1505.63,119.776
4943,1617.47,70.5121
4944,1556.46,89.8017
4945,1488.32,166.542
4946,1676.7,53.7041
4947,1698.56,49.7854
4948,1400.7,164.459
4949,1327.1,190.794
4950,1460.74,165.016
4951,1474.71,86.4905
4952,1182.98,201.23
4953,1493.31,89.142
4954,1643.29,74.6234
4955,1563.93,89.2158
4956,1547.59,93.4629
4957,1433.83,160.802
4958,1515.65,163.293
4959,1722.06,55.1815
4960,1684.46,55.0515
4961,1602,120.442
4962,1612.23,56.5433
4963,1658.38,33.7443
4964,1571.05,75.3744
4965,1680.62,69.5945
4966,1680.75,66.6537
4967,1693.26,57.6196
4968,1624.32,68.0378
4969,1503.67,142.219
4970,1730.86,47.0361
4971,1354.75,175.122
4972,1561.37,80.421
4973,1599.6,76.9765
4974,1482.19,169.014
4975,1516.64,90.5041
4976,1360.05,177.78
4977,1510.31,98.9803
4978,1433.93,126.679
4979,1586.27,99.6129
4980,1500.2,90.4751
4981,1657.77,61.2484
4982,1491.26,132.422
4983,1667.57,62.8908
4984,1558.87,123.598
4985,1652.82,70.4584
4986,1673.92,46.254
4987,1553.53,131.24
4988,1582.02,123.956
4989,1623.29,127.009
4990,1719.86,59.7992
4991,1629.09,66.823
4992,1684.07,56.5649
4993,1470.94,116.069
4994,1548.74,98.1615
4995,1389.62,154.135
4996,1428.65,140.093
4997,1528.31,111.405
4998,1555.44,86.2345
4999,1623.22,97.1371
5000,1480.03,152.271
5001,1520.82,94.6657
5002,1501.55,151.743
5003,1568.01,126.929
5004,1528.55,126.506
5005,1717.43,56.3623
5006,1666.32,52.8136
5007,1496.99,119.504
5008,1683.27,56.4751
5009,1623.74,33.7136
5010,1764.26,50.6835
5011,1631.75,61.2125
5012,1604.3,80.8143
5013,1627.79,62.0358
5014,1691.45,50.7796
5015,1611.31,58.4623
5016,1678,55.4678
5017,1468.17,160.091
5018,1581.27,125.126
5019,1578.8,124.908
5020,1407.2,168.22
5021,1577.08,118.391
5022,1609.95,121.664
5023,1492.41,140.316
5024,1511.07,101.82
5025,1614.21,95.4001
5026,1552.01,129.043
5027,1318,175.437
5028,1552.93,101.469
5029,1450.44,144.133
5030,1626.52,78.3204
5031,1639.93,69.5494
5032,1576.18,92.4818
5033,1489.61,146.731
5034,1564.84,85.046
5035,1656.35,71.3689
5036,1655.97,70.6333
5037,1592.1,68.8853
5038,1601.52,78.0049
5039,1610.46,70.8542
5040,1604.02,69.4176
5041,1640.09,104.992
5042,1553.81,95.8215
5043,1548.64,95.6847
5044,1698.5,51.7078
5045,1483.13,145.649
5046,1436.48,164.378
5047,1712.67,49.8094
5048,1721.7,51.5601
5049,1604.33,128.859
5050,1677.06,61.444
5051,1549.59,98.9611
5052,1529.97,136.462
5053,1415.93,141.478
5054,1525.68,138.293
5055,1498.72,139.64
5056,1433.89,129.277
5057,1483.52,138.43
5058,1500.6,138.691
5059,1451.84,165.191
5060,1697.84,52.8099
5061,1656.48,55.03
5062,1703.66,47.0167
5063,1629.84,46.0244
5064,1584.36,119.334
5065,1621.28,78.4611
5066,1672.07,62.9368
5067,1507.46,128.839
5068,1596.66,57.4126
5069,1652.16,64.1668
5070,1454.4,130.195
5071,1487.46,170.826
5072,1549.46,131.031
5073,1460.9,130.152
5074,1619.15,61.002
5075,1612.26,84.1087
5076,1607.82,67.5115
5077,1481.61,164.552
5078,1644.86,71.2837
5079,1596.82,67.0784
5080,1636.85,117.785
5081,1474.25,170.868
5082,1710.82,49.4476
5083,1439.24,133.838
5084,1584.82,79.3496
5085,1467.51,164.555
5086,1632.76,76.6453
5087,1471.52,133.638
5088,1475.64,142.025
5089,1591.3,105.225
5090,1616.52,62.1352
5091,1598.31,93.1189
5092,1633.29,77.7811
5093,1725.13,46.8592
5094,1506.24,128.634
5095,1569.99,124.48
5096,1597.25,62.8717
5097,1581.58,61.4753
5098,1532.35,127.216
5099,1507.76,128.313
5100,1619.93,66.8136
5101,1415.48,150.097
5102,1555.08,121.951
5103,1666.41,67.5493
5104,1542.35,128.905
5105,1536.78,130.164
5106,1477.05,170.434
5107,1640.35,78.7074
5108,1500.36,136.875
5109,1449.94,133.678
5110,1620.36,72.2975
5111,1546.46,78.6035
5112,1545.08,76.8651
5113,1537.45,125.957
5114,1427.22,127.309
5115,1553.99,80.5265
5116,1531.32,102.79
5117,1402.23,153.995
5118,1375.96,143.983
5119,1508.34,127.902
5120,1486.75,141.189
5121,1610.79,60.7327
5122,1481.33,130.773
5123,1499.59,118.042
5124,1598.85,125.493
5125,1506.12,134.912
5126,1351.09,159.446
5127,1579.58,82.9187
5128,1571.71,88.3363
5129,1534.94,139.922
5130,1613.12,67.2242
5131,1514.3,127.923
5132,1611.15,110.004
5133,1492.51,172.841
5134,1299.78,188.715
5135,1470.89,162.219
5136,1579.35,123.686
5137,1514.72,131.199
5138,1620.43,73.0127
5139,1477.49,135.897
5140,1356.46,165.825
5141,1564.84,75.4881
5142,1613.47,65.4416
5143,1532.67,88.304
5144,1587.38,79.3739
5145,1508.41,120.359
5146,1450.02,137.358
5147,1333.84,195.584
5148,1490.06,134.865
5149,1405.17,172.59
5150,1640.79,62.5517
5151,1645.17,64.0785
5152,1670.15,55.9182
5153,1681.05,52.0047
5154,1550,126.595
5155,1623.01,69.8006
5156,1670.22,60.8266
5157,1639.23,72.0513
5158,1468.09,131.917
5159,1623.32,62.2833
5160,1661.84,61.9522
5161,1656.83,46.8565
5162,1632.71,66.8763
5163,1657.92,51.1824
5164,1549.83,123.379
5165,1597.26,83.5886
5166,1650.09,44.8202
5167,1542.66,131.123
5168,1606.34,51.4837
5169,1610.9,86.2485
5170,1580.97,129.361
5171,1554.79,122.488
5172,1574.96,125.749
5173,1355.4,143.939
5174,1584.93,127.112
5175,1483.62,130.642
5176,1535.45,131.303
5177,1428.93,171.006
5178,1432.55,169.649
5179,1507.56,141.896
5180,1501.83,137.05
5181,1477.27,126.663
5182,1424.66,165.972
5183,1538.99,82.9384
5184,1647.68,74.7642
5185,1562.87,87.3225
5186,1680.16,58.8392
5187,1606.61,89.5748
5188,1631.08,55.241
5189,1667.19,54.2025
5190,1769.04,35.1532
5191,1632.73,69.0627
5192,1609.4,71.6849
5193,1514.11,122.024
5194,1641.76,56.2674
5195,1502.65,137.233
5196,1516.41,128.316
5197,1482.26,168.768
5198,1531.85,136.137
5199,1475.03,147.651
5200,1543.91,126.075
5201,1668.77,64.8744
5202,1654.41,51.7413
5203,1530.72,131.319
5204,1468.53,106.354
5205,1517.34,130.712
5206,1652.03,69.2602
5207,1495.19,133.321
5208,1579.96,66.3551
5209,1704.5,49.6361
5210,1723.44,46.5512
5211,1523.86,121.99
5212,1378.41,192.784
5213,1689.25,46.6342
5214,1498.73,125.474
5215,1561.94,119.364
5216,1525.08,123.735
5217,1680.25,59.2863
5218,1383.29,146.457
5219,1382.82,158.519
5220,1702.41,50.4542
5221,1521.63,128.309
5222,1614.89,92.6056
5223,1635.79,77.5534
5224,1571.29,79.1667
5225,1622.63,61.5649
5226,1650.88,65.0714
5227,1570.64,85.0792
5228,1591.98,81.3941
5229,1586.54,76.1688
5230,1549.55,88.0695
5231,1471.16,136.833
5232,1592.57,85.8221
5233,1649.11,58.2989
5234,1700.66,65.7044
5235,1709.89,43.5011
5236,1715.75,42.4654
5237,1486.63,137.556
5238,1514.01,122.586
5239,1560.67,133.649
5240,1678.02,65.4996
5241,1726.65,65.9261
5242,1613.5,72.4993
5243,1483.84,172.511
5244,1707.98,40.4874
5245,1648.52,45.4955
5246,1635.37,48.2531
5247,1642.78,54.5205
5248,1616.57,101.881
5249,1490.73,168.381
5250,1623.01,120.033
5251,1695.12,57.043
5252,1526.29,117.504
5253,1704.14,53.3638
5254,1680.27,28.602
5255,1594.27,117.587
5256,1723.09,55.3848
5257,1345.24,166.814
5258,1487.52,129.988
5259,1611.18,68.8191
5260,1401.89,166.418
5261,1578.54,66.4759
5262,1440.72,168.47
5263,1587.15,92.4665
5264,1392.64,156.2
5265,1711.2,55.4377
5266,1571.79,119.274
5267,1531.87,125.04
5268,1482.38,132.917
5269,1596.14,65.9234
5270,1662.9,58.8457
5271,1518.98,131.647
5272,1381.77,163.737
5273,1603.19,122.215
5274,1577.32,126.56
5275,1653.87,63.2838
5276,1219.05,216.625
5277,1640.49,56.6448
5278,1685.41,66.5181
5279,1567.19,131.732
5280,1649.99,61.2836
5281,1368.27,162.064
5282,1266.25,186.117
5283,1478.44,168.637
5284,1405.31,143.765
5285,1641.37,93.4312
5286,1591.26,95.6805
5287,1634.94,107.718
5288,1531.53,146.634
5289,1545.91,122.406
5290,1598.83,120.278
5291,1594.72,120.129
5292,1745.62,48.5409
5293,1422.18,132.805
5294,1478.96,135.255
5295,1417.49,171.802
5296,1676.58,70.2656
5297,1529.68,167.444
5298,1523.11,133.229
5299,1565.17,129.623
5300,1665.82,68.4255
5301,1641.67,56.4628
5302,1531.76,128.015
5303,1560.77,131.858
5304,1625.13,74.191
5305,1636.68,46.9421
5306,1664.47,46.8466
5307,1674.12,45.7074
5308,1734.89,48.0306
5309,1632.74,119.209
5310,1626.59,60.4899
5311,1605.39,119.979
5312,1565.84,107.476
5313,1647.27,49.4379
5314,1686.09,49.0156
5315,1615.95,117.494
5316,1632.22,54.0071
5317,1577.93,66.8342
5318,1703.15,66.3186
5319,1538.32,117.074
5320,1618.11,118.767
5321,1621.93,116.664
5322,1656.87,69.4226
5323,1534.15,85.226
5324,1551.8,86.5151
5325,1506.73,129.006
5326,1497.47,86.1514
5327,1350.34,166.439
5328,1618.8,68.3922
5329,1614.68,69.7934
5330,1390.17,174.23
5331,1494.51,128.126
5332,1535.68,121.48
5333,1520.26,131.144
5334,1683.51,56.5602
5335,1389.02,168.263
5336,1492.91,127.555
5337,1496.86,154.319
5338,1631.38,91.3722
5339,1590.18,84.4998
5340,1602.71,117.158
5341,1710.62,45.6418
5342,1705.1,48.6067
5343,1744.68,35.6045
5344,1651.67,48.5331
5345,1725.51,36.3662
5346,1678.46,54.5217
5347,1640.87,118.258
5348,1668.89,60.7662
5349,1617.25,45.5572
5350,1650.67,68.8163
5351,1683.47,43.6033
5352,1485.89,146.776
5353,1648.44,48.1998
5354,1571.95,118.68
5355,1618.19,61.9763
5356,1668.87,53.7252
5357,1638.18,45.1928
5358,1615.68,47.7639
5359,1513.24,126.668
5360,1589.61,80.1164
5361,1595.57,76.6913
5362,1512.81,124.734
5363,1476.49,173.98
5364,1619.6,84.3133
5365,1570.87,93.6358
5366,1492.81,132.297
5367,1722.22,46.2131
5368,1653.07,57.9744
5369,1553.72,134.729
5370,1472.3,167.277
5371,1621.28,79.7548
5372,1605.88,73.744
5373,1587.14,76.3357
5374,1608.58,62.8496
5375,1561.66,90.1413
5376,1373.88,168.225
5377,1486.29,139.874
5378,1706.3,35.5618
5379,1696.45,57.4579
5380,1548.99,94.897
5381,1458.45,165.9
5382,1661.17,48.1669
5383,1426.56,150.671
5384,1164.81,210.741
5385,1512.83,152.355
5386,1658.08,67.0861
5387,1468.55,174.637
5388,1515.67,141.689
5389,1563.63,102.211
5390,1578.96,130.454
5391,1581.69,85.46
5392,1638.23,73.2988
